date,station_id,station_name,latitude,longitude,pm25,pm10,aod,temp,rh,wind_speed,pblh
2026-07-03,DL001,Delhi_RK_Puram,28.56,77.18,170.42,339.16,0.677559824892427,21.11,45.02,2.7,1076.1
2026-07-03,MH001,Mumbai_Bandra,19.05,72.84,75.49,111.07,0.4565005562254705,27.09,60.15,1.7,1037.5
2026-07-03,WB001,Kolkata_Victoria,22.54,88.34,95.28,174.58,0.5066757675278356,22.36,75.22,0.71,1128.7
2026-07-03,TN001,Chennai_Alandur,13.0,80.2,52.34,89.41,0.40755537550348164,27.48,73.03,4.02,1109.6
2026-07-03,KA001,Bengaluru_Silk_Board,12.92,77.62,49.26,72.31,0.4074323880730592,26.35,83.51,2.27,1254.9
2026-07-03,TG001,Hyderabad_Sanathnagar,17.45,78.43,34.31,67.63,0.5033245774930508,27.38,68.63,1.63,955.7
2026-07-03,BR001,Patna_Sanjay_Gandhi,25.6,85.1,132.01,260.53,0.5617587774817707,23.07,62.47,3.89,1120.5
2026-07-03,UP001,Lucknow_Lalbagh,26.85,80.94,141.64,244.35,0.8405074536752637,20.72,58.55,3.62,928.2
2026-07-03,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,77.7,142.99,0.6344976114403124,23.51,50.62,2.32,818.4
2026-07-03,GJ001,Ahmedabad_Maninagar,23.0,72.61,99.82,150.72,0.5440179085205539,25.14,51.41,1.89,996.1
2026-07-04,DL001,Delhi_RK_Puram,28.56,77.18,182.54,316.31,0.6776949910469531,20.32,47.74,2.17,854.5
2026-07-04,MH001,Mumbai_Bandra,19.05,72.84,50.13,100.06,0.44164674092759404,24.53,71.53,3.39,1104.1
2026-07-04,WB001,Kolkata_Victoria,22.54,88.34,75.06,114.72,0.38691673215177985,22.82,69.77,1.48,1303.6
2026-07-04,TN001,Chennai_Alandur,13.0,80.2,38.46,73.54,0.4522047292549122,28.81,80.56,2.84,1462.2
2026-07-04,KA001,Bengaluru_Silk_Board,12.92,77.62,20.4,33.59,0.3845981919496609,26.45,81.32,2.08,1561.8
2026-07-04,TG001,Hyderabad_Sanathnagar,17.45,78.43,43.79,87.54,0.5002851220112329,27.41,76.73,3.83,1223.7
2026-07-04,BR001,Patna_Sanjay_Gandhi,25.6,85.1,143.46,229.45,0.5943140027503041,22.4,61.04,1.58,1040.3
2026-07-04,UP001,Lucknow_Lalbagh,26.85,80.94,112.82,161.09,0.7796011370495967,21.88,53.4,0.95,913.0
2026-07-04,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,99.32,196.1,0.7095049278147184,21.85,46.14,1.87,951.6
2026-07-04,GJ001,Ahmedabad_Maninagar,23.0,72.61,103.3,196.64,0.5461130568530617,24.58,55.44,3.45,626.3
2026-07-05,DL001,Delhi_RK_Puram,28.56,77.18,179.6,294.73,0.7103420335323252,17.03,49.71,2.82,927.9
2026-07-05,MH001,Mumbai_Bandra,19.05,72.84,52.85,77.3,0.44723676981361543,24.44,59.34,2.6,1038.9
2026-07-05,WB001,Kolkata_Victoria,22.54,88.34,87.89,151.82,0.5272132380838955,22.64,75.28,3.59,1499.2
2026-07-05,TN001,Chennai_Alandur,13.0,80.2,40.41,79.96,0.370986882801178,27.26,87.03,1.59,1360.2
2026-07-05,KA001,Bengaluru_Silk_Board,12.92,77.62,26.7,52.82,0.4543418792760183,28.42,85.52,2.14,1257.9
2026-07-05,TG001,Hyderabad_Sanathnagar,17.45,78.43,60.05,95.46,0.5141370750137364,27.37,76.09,2.63,1180.7
2026-07-05,BR001,Patna_Sanjay_Gandhi,25.6,85.1,137.19,231.97,0.6021818580926764,23.57,60.48,2.84,1149.4
2026-07-05,UP001,Lucknow_Lalbagh,26.85,80.94,154.99,274.64,0.7208069865457314,21.76,52.21,2.93,1066.8
2026-07-05,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,89.58,127.51,0.6222825950675703,23.4,51.59,2.81,759.5
2026-07-05,GJ001,Ahmedabad_Maninagar,23.0,72.61,109.84,193.77,0.5951533278998484,26.86,49.34,3.9,701.3
2026-07-06,DL001,Delhi_RK_Puram,28.56,77.18,163.09,322.05,0.6800837417064879,19.02,54.64,4.13,989.9
2026-07-06,MH001,Mumbai_Bandra,19.05,72.84,62.69,101.53,0.4987964856979364,25.97,58.89,3.92,916.0
2026-07-06,WB001,Kolkata_Victoria,22.54,88.34,87.22,167.7,0.4993567440319482,25.36,71.33,2.16,1315.2
2026-07-06,TN001,Chennai_Alandur,13.0,80.2,54.69,84.36,0.4312583030146821,29.18,80.24,2.02,1386.1
2026-07-06,KA001,Bengaluru_Silk_Board,12.92,77.62,27.36,49.88,0.4256902732444866,28.09,80.96,1.36,1434.6
2026-07-06,TG001,Hyderabad_Sanathnagar,17.45,78.43,55.07,86.12,0.588146717188305,26.03,65.21,2.89,1013.9
2026-07-06,BR001,Patna_Sanjay_Gandhi,25.6,85.1,152.82,264.67,0.6836896787580524,22.27,63.24,3.9,1096.6
2026-07-06,UP001,Lucknow_Lalbagh,26.85,80.94,175.1,246.99,0.7658285923558357,21.92,59.25,1.04,1070.1
2026-07-06,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,72.21,112.42,0.6910441306893086,23.61,48.34,3.37,908.5
2026-07-06,GJ001,Ahmedabad_Maninagar,23.0,72.61,105.61,168.63,0.39471549684351287,24.76,52.6,3.23,806.0
2026-07-07,DL001,Delhi_RK_Puram,28.56,77.18,186.54,286.24,0.7589547606915865,19.15,55.41,4.53,944.4
2026-07-07,MH001,Mumbai_Bandra,19.05,72.84,84.67,166.25,0.5605858829117102,24.84,57.88,3.29,1110.6
2026-07-07,WB001,Kolkata_Victoria,22.54,88.34,90.64,135.8,0.5134114147253206,24.71,77.99,2.65,1170.2
2026-07-07,TN001,Chennai_Alandur,13.0,80.2,27.83,50.4,0.3681432678948338,29.08,79.24,4.22,1290.1
2026-07-07,KA001,Bengaluru_Silk_Board,12.92,77.62,57.43,107.16,0.44746993282297587,28.57,79.02,2.09,1418.9
2026-07-07,TG001,Hyderabad_Sanathnagar,17.45,78.43,47.44,70.25,0.567929917566109,27.92,70.89,0.57,1208.4
2026-07-07,BR001,Patna_Sanjay_Gandhi,25.6,85.1,125.5,244.6,0.7022045226987466,23.64,58.9,3.73,1236.5
2026-07-07,UP001,Lucknow_Lalbagh,26.85,80.94,162.69,307.43,0.7676932922452188,21.49,58.26,1.31,969.7
2026-07-07,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,81.71,120.04,0.7301901907356099,20.0,48.12,2.23,841.9
2026-07-07,GJ001,Ahmedabad_Maninagar,23.0,72.61,98.02,189.99,0.41884192788881136,24.19,54.77,0.68,946.6
2026-07-08,DL001,Delhi_RK_Puram,28.56,77.18,161.27,280.47,0.6354455799185591,22.24,47.44,2.93,797.0
2026-07-08,MH001,Mumbai_Bandra,19.05,72.84,62.76,104.42,0.5476215676056828,25.91,67.86,4.23,1015.3
2026-07-08,WB001,Kolkata_Victoria,22.54,88.34,88.94,150.38,0.591170407570276,22.72,75.92,3.29,1218.9
2026-07-08,TN001,Chennai_Alandur,13.0,80.2,22.56,40.27,0.4560441782070314,27.83,88.44,2.53,1325.9
2026-07-08,KA001,Bengaluru_Silk_Board,12.92,77.62,44.01,72.49,0.41792848259702786,25.87,80.17,2.71,1370.9
2026-07-08,TG001,Hyderabad_Sanathnagar,17.45,78.43,69.63,99.64,0.5428164544078228,25.71,70.27,2.57,955.9
2026-07-08,BR001,Patna_Sanjay_Gandhi,25.6,85.1,153.83,247.62,0.6253105559545589,20.93,57.87,2.63,1187.3
2026-07-08,UP001,Lucknow_Lalbagh,26.85,80.94,141.24,205.58,0.8052532311012099,23.2,53.23,0.33,905.2
2026-07-08,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,77.92,134.9,0.7033484674076912,20.13,51.51,3.49,790.6
2026-07-08,GJ001,Ahmedabad_Maninagar,23.0,72.61,90.03,170.5,0.5681077470944662,23.34,50.37,2.76,911.7
2026-07-09,DL001,Delhi_RK_Puram,28.56,77.18,177.06,302.54,0.7274462173898517,19.16,50.08,3.35,905.9
2026-07-09,MH001,Mumbai_Bandra,19.05,72.84,79.8,116.15,0.46870393229081747,24.49,61.45,2.76,934.6
2026-07-09,WB001,Kolkata_Victoria,22.54,88.34,85.29,137.16,0.55074778016827,25.46,71.09,4.36,1338.5
2026-07-09,TN001,Chennai_Alandur,13.0,80.2,42.6,72.55,0.4412689102477814,29.81,81.29,4.85,1238.7
2026-07-09,KA001,Bengaluru_Silk_Board,12.92,77.62,24.73,45.51,0.35698621227693994,29.25,80.35,2.92,1280.6
2026-07-09,TG001,Hyderabad_Sanathnagar,17.45,78.43,57.51,106.01,0.5360633677567839,25.47,71.64,2.61,1145.1
2026-07-09,BR001,Patna_Sanjay_Gandhi,25.6,85.1,141.91,233.23,0.6994326030797664,22.91,60.53,2.05,1121.6
2026-07-09,UP001,Lucknow_Lalbagh,26.85,80.94,147.43,248.05,0.7500318022117544,21.15,56.78,1.0,1054.8
2026-07-09,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,98.24,166.57,0.6904490221357752,19.97,51.11,3.78,945.8
2026-07-09,GJ001,Ahmedabad_Maninagar,23.0,72.61,85.85,146.1,0.4967591191876127,24.27,57.76,1.01,862.5
2026-07-10,DL001,Delhi_RK_Puram,28.56,77.18,179.9,297.93,0.7622743073887905,20.62,50.99,1.89,757.9
2026-07-10,MH001,Mumbai_Bandra,19.05,72.84,71.53,110.88,0.49465658944788643,25.24,63.39,3.25,1063.8
2026-07-10,WB001,Kolkata_Victoria,22.54,88.34,65.61,101.45,0.528180129560021,22.77,68.64,4.23,1238.7
2026-07-10,TN001,Chennai_Alandur,13.0,80.2,36.89,52.63,0.38860520134255827,29.96,81.77,3.47,1106.9
2026-07-10,KA001,Bengaluru_Silk_Board,12.92,77.62,51.65,75.57,0.4601147037392911,28.37,79.47,3.78,1454.1
2026-07-10,TG001,Hyderabad_Sanathnagar,17.45,78.43,75.36,107.72,0.4283118064659375,24.96,77.98,4.31,1292.3
2026-07-10,BR001,Patna_Sanjay_Gandhi,25.6,85.1,134.97,234.36,0.7143732956787917,23.97,69.57,3.78,897.8
2026-07-10,UP001,Lucknow_Lalbagh,26.85,80.94,142.22,216.99,0.7875579697274017,21.95,54.71,1.72,823.4
2026-07-10,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,98.29,184.48,0.6104464711118158,21.64,48.25,3.95,836.2
2026-07-10,GJ001,Ahmedabad_Maninagar,23.0,72.61,67.62,116.86,0.5170542578274362,22.38,49.62,4.08,906.2
2026-07-11,DL001,Delhi_RK_Puram,28.56,77.18,183.49,336.51,0.6944207783105414,20.15,46.55,1.14,786.1
2026-07-11,MH001,Mumbai_Bandra,19.05,72.84,43.72,62.71,0.38904426089729227,26.54,61.22,1.66,1085.6
2026-07-11,WB001,Kolkata_Victoria,22.54,88.34,96.27,187.6,0.5601081436183927,21.93,70.15,2.28,1275.1
2026-07-11,TN001,Chennai_Alandur,13.0,80.2,49.13,73.77,0.3790434841067644,26.63,81.91,3.94,1251.0
2026-07-11,KA001,Bengaluru_Silk_Board,12.92,77.62,49.99,82.19,0.35029760956969846,29.39,76.55,1.97,1307.1
2026-07-11,TG001,Hyderabad_Sanathnagar,17.45,78.43,53.6,89.58,0.5480348196659309,27.32,69.43,3.64,1187.3
2026-07-11,BR001,Patna_Sanjay_Gandhi,25.6,85.1,157.36,224.38,0.6443731084584331,22.16,64.08,3.95,1171.3
2026-07-11,UP001,Lucknow_Lalbagh,26.85,80.94,141.11,270.08,0.7838795460428555,21.85,49.06,2.98,1014.9
2026-07-11,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,72.07,121.54,0.6762948460174093,21.91,50.82,0.86,903.9
2026-07-11,GJ001,Ahmedabad_Maninagar,23.0,72.61,108.31,179.83,0.4922290461737255,21.29,51.28,3.48,809.8
2026-07-12,DL001,Delhi_RK_Puram,28.56,77.18,190.1,271.26,0.6417022091397588,20.67,51.72,4.27,727.5
2026-07-12,MH001,Mumbai_Bandra,19.05,72.84,68.15,104.14,0.43871651453151783,24.57,61.24,4.09,928.1
2026-07-12,WB001,Kolkata_Victoria,22.54,88.34,95.05,152.78,0.5225988155400139,23.46,72.25,2.12,1304.7
2026-07-12,TN001,Chennai_Alandur,13.0,80.2,55.09,82.05,0.379298726241938,28.59,85.48,1.2,1295.7
2026-07-12,KA001,Bengaluru_Silk_Board,12.92,77.62,37.45,55.75,0.422475868177987,28.02,79.18,2.92,1353.2
2026-07-12,TG001,Hyderabad_Sanathnagar,17.45,78.43,55.72,92.92,0.5025543744904952,27.61,64.7,3.83,1020.7
2026-07-12,BR001,Patna_Sanjay_Gandhi,25.6,85.1,152.09,270.09,0.561641446217238,21.22,61.22,2.66,1143.8
2026-07-12,UP001,Lucknow_Lalbagh,26.85,80.94,165.41,276.34,0.6872833645465477,21.91,60.07,2.27,1101.1
2026-07-12,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,104.89,184.99,0.6786050511702605,23.42,46.62,1.24,752.0
2026-07-12,GJ001,Ahmedabad_Maninagar,23.0,72.61,93.13,184.02,0.5527590800671198,23.12,53.52,3.79,976.4
2026-07-13,DL001,Delhi_RK_Puram,28.56,77.18,161.61,293.68,0.6011999180395331,21.67,47.42,2.98,1069.6
2026-07-13,MH001,Mumbai_Bandra,19.05,72.84,33.66,51.17,0.4335803210100673,24.52,61.7,3.45,817.7
2026-07-13,WB001,Kolkata_Victoria,22.54,88.34,65.79,122.57,0.4962659878596911,24.9,81.95,0.6,1572.2
2026-07-13,TN001,Chennai_Alandur,13.0,80.2,76.33,145.28,0.4237614545255912,26.26,88.42,1.77,1257.1
2026-07-13,KA001,Bengaluru_Silk_Board,12.92,77.62,24.55,42.25,0.37570514132238525,27.14,73.18,1.67,1459.4
2026-07-13,TG001,Hyderabad_Sanathnagar,17.45,78.43,62.04,117.46,0.36417815233545303,23.63,72.92,4.07,961.4
2026-07-13,BR001,Patna_Sanjay_Gandhi,25.6,85.1,151.35,229.18,0.5929427543315424,24.16,68.83,2.59,945.6
2026-07-13,UP001,Lucknow_Lalbagh,26.85,80.94,151.68,256.18,0.7463899516357376,22.19,56.51,3.76,1134.6
2026-07-13,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,72.55,141.4,0.5882937972195545,22.16,45.4,4.26,853.3
2026-07-13,GJ001,Ahmedabad_Maninagar,23.0,72.61,100.35,142.63,0.4420022681702449,23.57,48.9,3.05,829.2
2026-07-14,DL001,Delhi_RK_Puram,28.56,77.18,208.65,375.43,0.6183168020060936,18.22,50.97,3.57,831.9
2026-07-14,MH001,Mumbai_Bandra,19.05,72.84,56.05,96.4,0.5315995371095109,23.67,67.11,1.01,979.9
2026-07-14,WB001,Kolkata_Victoria,22.54,88.34,85.05,152.13,0.4357255148935337,24.04,73.06,2.94,1348.1
2026-07-14,TN001,Chennai_Alandur,13.0,80.2,53.57,100.91,0.3663173247783864,28.19,83.17,3.0,1254.1
2026-07-14,KA001,Bengaluru_Silk_Board,12.92,77.62,20.99,40.52,0.41408111210181786,27.71,82.18,2.23,1242.5
2026-07-14,TG001,Hyderabad_Sanathnagar,17.45,78.43,41.68,82.58,0.4705361285318346,23.12,73.61,3.42,1112.9
2026-07-14,BR001,Patna_Sanjay_Gandhi,25.6,85.1,146.51,260.54,0.50984739680427,23.04,61.95,4.9,1052.2
2026-07-14,UP001,Lucknow_Lalbagh,26.85,80.94,168.16,246.49,0.8088803787443789,20.26,52.71,2.5,830.8
2026-07-14,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,86.35,128.48,0.6786717191597228,23.0,48.1,2.07,795.7
2026-07-14,GJ001,Ahmedabad_Maninagar,23.0,72.61,113.85,188.22,0.48081823013321984,24.54,51.87,2.05,1002.6
2026-07-15,DL001,Delhi_RK_Puram,28.56,77.18,159.3,300.94,0.5958222073023172,20.3,45.34,2.89,819.3
2026-07-15,MH001,Mumbai_Bandra,19.05,72.84,70.49,138.51,0.3845488467983754,26.49,62.02,2.81,1115.1
2026-07-15,WB001,Kolkata_Victoria,22.54,88.34,91.51,156.16,0.44427199602963285,24.77,71.16,4.26,1183.1
2026-07-15,TN001,Chennai_Alandur,13.0,80.2,35.19,59.07,0.2925022009019034,26.84,80.36,2.49,1434.6
2026-07-15,KA001,Bengaluru_Silk_Board,12.92,77.62,49.23,84.95,0.32725030540666067,27.56,80.99,4.25,1403.5
2026-07-15,TG001,Hyderabad_Sanathnagar,17.45,78.43,63.31,95.91,0.4624951102258356,27.38,74.6,1.24,1289.8
2026-07-15,BR001,Patna_Sanjay_Gandhi,25.6,85.1,156.23,267.34,0.5261414133892318,23.53,64.73,3.35,1168.4
2026-07-15,UP001,Lucknow_Lalbagh,26.85,80.94,160.96,248.35,0.7595987333250731,23.21,54.41,3.99,1001.0
2026-07-15,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,84.54,122.21,0.5526491060470544,24.24,45.02,2.98,897.2
2026-07-15,GJ001,Ahmedabad_Maninagar,23.0,72.61,103.52,175.11,0.3967895185728237,23.82,54.7,2.2,897.7
2026-07-16,DL001,Delhi_RK_Puram,28.56,77.18,200.35,395.31,0.5716729150291626,20.26,51.08,3.68,918.1
2026-07-16,MH001,Mumbai_Bandra,19.05,72.84,78.73,147.89,0.3553461532618542,26.17,61.78,3.68,1007.2
2026-07-16,WB001,Kolkata_Victoria,22.54,88.34,99.21,192.09,0.41957792347302947,23.66,70.79,2.46,1357.3
2026-07-16,TN001,Chennai_Alandur,13.0,80.2,46.86,70.99,0.2867870857581296,29.86,83.86,1.91,1252.9
2026-07-16,KA001,Bengaluru_Silk_Board,12.92,77.62,50.81,73.75,0.35746019323125683,26.4,79.05,1.62,1377.4
2026-07-16,TG001,Hyderabad_Sanathnagar,17.45,78.43,72.78,102.85,0.44952662572238555,27.63,73.05,4.6,1144.4
2026-07-16,BR001,Patna_Sanjay_Gandhi,25.6,85.1,156.45,276.73,0.5777268173740708,24.89,64.23,2.06,1056.9
2026-07-16,UP001,Lucknow_Lalbagh,26.85,80.94,151.61,221.48,0.7171790987228872,19.09,51.87,3.45,1097.2
2026-07-16,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,102.08,145.92,0.536211123879767,21.92,52.45,1.08,984.7
2026-07-16,GJ001,Ahmedabad_Maninagar,23.0,72.61,79.95,149.28,0.39205216894457395,25.07,55.51,3.1,961.5
2026-07-17,DL001,Delhi_RK_Puram,28.56,77.18,187.17,349.91,0.4809656275802294,18.42,57.14,1.56,957.6
2026-07-17,MH001,Mumbai_Bandra,19.05,72.84,60.34,91.77,0.29431312481820743,24.0,54.09,2.79,1102.1
2026-07-17,WB001,Kolkata_Victoria,22.54,88.34,111.94,157.67,0.4357374195660343,22.54,64.86,1.44,1375.2
2026-07-17,TN001,Chennai_Alandur,13.0,80.2,47.23,90.73,0.3043826652864921,26.99,87.3,1.43,1437.0
2026-07-17,KA001,Bengaluru_Silk_Board,12.92,77.62,29.74,53.08,0.315150476690601,27.3,79.59,4.34,1396.8
2026-07-17,TG001,Hyderabad_Sanathnagar,17.45,78.43,66.75,102.06,0.3858152604907049,25.25,61.58,3.97,1232.8
2026-07-17,BR001,Patna_Sanjay_Gandhi,25.6,85.1,150.06,214.37,0.5236743695827116,21.78,68.59,3.08,1140.5
2026-07-17,UP001,Lucknow_Lalbagh,26.85,80.94,152.13,251.67,0.731194820437106,20.93,58.34,2.12,943.0
2026-07-17,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,56.9,97.58,0.5544658496359838,22.0,45.35,0.84,776.5
2026-07-17,GJ001,Ahmedabad_Maninagar,23.0,72.61,111.72,186.21,0.4943214864488818,23.56,47.3,3.16,880.2
2026-07-18,DL001,Delhi_RK_Puram,28.56,77.18,162.64,284.78,0.5779046238423213,20.25,49.77,4.15,1009.9
2026-07-18,MH001,Mumbai_Bandra,19.05,72.84,68.8,101.03,0.39089755696527506,26.84,68.05,1.72,1168.5
2026-07-18,WB001,Kolkata_Victoria,22.54,88.34,104.97,194.67,0.4719157117217208,24.76,64.62,2.52,1204.3
2026-07-18,TN001,Chennai_Alandur,13.0,80.2,52.73,90.58,0.23692722288894658,28.9,77.51,0.58,1350.9
2026-07-18,KA001,Bengaluru_Silk_Board,12.92,77.62,38.6,64.44,0.3095276905317509,29.2,81.64,2.07,1228.6
2026-07-18,TG001,Hyderabad_Sanathnagar,17.45,78.43,47.65,73.71,0.38342423367731066,22.18,67.34,2.76,1227.8
2026-07-18,BR001,Patna_Sanjay_Gandhi,25.6,85.1,136.31,194.1,0.5099218050037077,23.79,59.89,2.04,1087.9
2026-07-18,UP001,Lucknow_Lalbagh,26.85,80.94,168.22,298.88,0.6297607056745486,26.17,55.97,1.7,952.4
2026-07-18,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,106.11,155.86,0.5734488254990753,22.63,52.7,1.83,1038.4
2026-07-18,GJ001,Ahmedabad_Maninagar,23.0,72.61,106.69,193.54,0.3847652746969674,26.15,52.08,4.37,695.3
2026-07-19,DL001,Delhi_RK_Puram,28.56,77.18,168.42,318.46,0.48703015877507594,20.47,47.46,2.27,756.2
2026-07-19,MH001,Mumbai_Bandra,19.05,72.84,60.1,119.9,0.41610396586595794,26.44,67.18,3.67,1015.0
2026-07-19,WB001,Kolkata_Victoria,22.54,88.34,96.39,154.93,0.32802294305516355,22.23,68.67,2.41,1044.3
2026-07-19,TN001,Chennai_Alandur,13.0,80.2,44.33,80.01,0.30866052806853367,29.7,79.45,3.19,1242.2
2026-07-19,KA001,Bengaluru_Silk_Board,12.92,77.62,39.8,57.87,0.2621327533814896,30.76,76.9,2.94,1404.7
2026-07-19,TG001,Hyderabad_Sanathnagar,17.45,78.43,58.88,102.0,0.4044669906332426,27.21,69.66,2.91,1234.7
2026-07-19,BR001,Patna_Sanjay_Gandhi,25.6,85.1,122.22,185.74,0.5126287547929563,20.48,62.12,2.47,946.9
2026-07-19,UP001,Lucknow_Lalbagh,26.85,80.94,140.92,238.94,0.662921338920284,22.31,54.34,1.2,800.2
2026-07-19,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,86.94,140.44,0.4631757094630388,22.28,53.0,1.32,835.6
2026-07-19,GJ001,Ahmedabad_Maninagar,23.0,72.61,91.13,132.53,0.39590855974157935,22.14,57.99,1.96,1070.6
2026-07-20,DL001,Delhi_RK_Puram,28.56,77.18,199.56,329.14,0.606179150152188,19.73,55.8,2.2,847.5
2026-07-20,MH001,Mumbai_Bandra,19.05,72.84,60.97,102.22,0.3500168076530528,28.43,64.74,3.04,922.3
2026-07-20,WB001,Kolkata_Victoria,22.54,88.34,66.2,122.86,0.3680908638203753,25.32,76.45,4.17,1114.5
2026-07-20,TN001,Chennai_Alandur,13.0,80.2,36.16,69.1,0.17148657448825777,28.74,80.66,2.27,1141.7
2026-07-20,KA001,Bengaluru_Silk_Board,12.92,77.62,44.08,80.13,0.3074837230516196,27.75,76.38,3.04,1281.0
2026-07-20,TG001,Hyderabad_Sanathnagar,17.45,78.43,57.34,90.23,0.29760885722030517,25.18,70.62,2.32,1284.2
2026-07-20,BR001,Patna_Sanjay_Gandhi,25.6,85.1,144.23,224.42,0.44698209377240944,20.57,67.83,3.28,1162.0
2026-07-20,UP001,Lucknow_Lalbagh,26.85,80.94,144.75,218.15,0.6606771470682304,20.53,60.09,2.74,937.9
2026-07-20,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,73.08,114.06,0.5244948076186163,19.21,34.97,3.36,1058.7
2026-07-20,GJ001,Ahmedabad_Maninagar,23.0,72.61,103.4,198.42,0.29120895529365476,22.89,48.4,3.72,836.9
2026-07-21,DL001,Delhi_RK_Puram,28.56,77.18,201.8,397.26,0.5536615260420368,21.81,46.66,3.28,648.9
2026-07-21,MH001,Mumbai_Bandra,19.05,72.84,67.22,101.86,0.3163223836992095,25.72,59.39,2.37,1137.4
2026-07-21,WB001,Kolkata_Victoria,22.54,88.34,79.87,150.48,0.414443159404417,25.23,66.67,3.26,1091.0
2026-07-21,TN001,Chennai_Alandur,13.0,80.2,38.73,73.03,0.28678017327140876,27.13,84.14,4.54,1413.2
2026-07-21,KA001,Bengaluru_Silk_Board,12.92,77.62,12.78,21.07,0.21449102739796538,25.7,76.1,3.93,1261.3
2026-07-21,TG001,Hyderabad_Sanathnagar,17.45,78.43,64.58,105.04,0.34415753250645176,25.23,71.22,2.2,1090.3
2026-07-21,BR001,Patna_Sanjay_Gandhi,25.6,85.1,132.2,235.98,0.5275797707248386,20.82,67.42,2.67,950.0
2026-07-21,UP001,Lucknow_Lalbagh,26.85,80.94,149.62,222.04,0.7009923865482045,25.8,63.68,2.76,1046.4
2026-07-21,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,59.3,104.77,0.5195889718056962,23.74,60.99,4.66,933.0
2026-07-21,GJ001,Ahmedabad_Maninagar,23.0,72.61,116.45,189.6,0.33634295380812734,23.31,50.43,3.75,892.2
2026-07-22,DL001,Delhi_RK_Puram,28.56,77.18,188.44,342.58,0.4389051848552552,20.28,49.99,4.21,882.7
2026-07-22,MH001,Mumbai_Bandra,19.05,72.84,66.96,110.1,0.2282782470946553,23.63,59.7,2.43,1057.1
2026-07-22,WB001,Kolkata_Victoria,22.54,88.34,87.79,149.94,0.2993888493616183,24.1,65.01,0.8,1183.9
2026-07-22,TN001,Chennai_Alandur,13.0,80.2,64.31,115.72,0.29043284211942455,27.19,76.06,1.33,1272.8
2026-07-22,KA001,Bengaluru_Silk_Board,12.92,77.62,24.31,37.3,0.21778161185043696,26.15,76.1,2.84,1207.6
2026-07-22,TG001,Hyderabad_Sanathnagar,17.45,78.43,57.47,102.12,0.2527781401323941,25.86,74.12,1.64,998.9
2026-07-22,BR001,Patna_Sanjay_Gandhi,25.6,85.1,123.21,194.74,0.528012021555098,24.2,65.24,1.82,1044.6
2026-07-22,UP001,Lucknow_Lalbagh,26.85,80.94,143.72,209.55,0.613836518597686,24.08,50.83,3.6,1101.7
2026-07-22,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,90.84,151.07,0.41724908902906294,20.59,48.14,0.6,677.1
2026-07-22,GJ001,Ahmedabad_Maninagar,23.0,72.61,105.42,149.48,0.41496240756297603,24.14,45.92,1.58,821.6
2026-07-23,DL001,Delhi_RK_Puram,28.56,77.18,172.9,341.78,0.4347446583654557,22.89,41.6,2.27,1044.3
2026-07-23,MH001,Mumbai_Bandra,19.05,72.84,42.74,62.2,0.21248725355908066,26.82,69.13,3.29,1041.1
2026-07-23,WB001,Kolkata_Victoria,22.54,88.34,70.71,115.87,0.29343776829404594,24.22,70.22,0.96,1275.9
2026-07-23,TN001,Chennai_Alandur,13.0,80.2,57.2,100.56,0.2008152640797518,25.92,77.79,1.1,1294.9
2026-07-23,KA001,Bengaluru_Silk_Board,12.92,77.62,31.5,51.73,0.22446224307386095,29.74,88.18,3.68,1353.4
2026-07-23,TG001,Hyderabad_Sanathnagar,17.45,78.43,50.08,83.31,0.3801382005747301,28.53,77.93,2.2,1161.0
2026-07-23,BR001,Patna_Sanjay_Gandhi,25.6,85.1,143.94,241.92,0.42091043203837797,21.51,65.04,2.96,1307.4
2026-07-23,UP001,Lucknow_Lalbagh,26.85,80.94,163.12,240.89,0.6541683923835793,25.3,60.82,3.19,946.7
2026-07-23,RJ001,Jaipur_Adarsh_Nagar,26.9,75.82,87.78,147.63,0.48723197095147514,19.77,45.62,2.72,860.0
2026-07-23,GJ001,Ahmedabad_Maninagar,23.0,72.61,91.28,152.62,0.3161014440187566,23.42,55.75,3.74,1067.0
2026-07-24,DL001,Delhi_RK_Puram,28.56,77.18,185.44,287.5,0.4370259809785505,19.96,51.24,2.58,921.7
